total lines: 169
1) line size: 6
  25) x: 43  y: 43
  26) x: 43  y: 42
  27) x: 43  y: 41
  28) x: 45  y: 41
  29) x: 55  y: 41
  30) x: 57  y: 41
  31) x: 59  y: 41
  32) x: 61  y: 41
  33) x: 63  y: 43
  34) x: 63  y: 45
  35) x: 63  y: 47
  36) x: 63  y: 49
  37) x: 63  y: 51
  38) x: 63  y: 53
  39) x: 63  y: 55
  40) x: 63  y: 56
  41) x: 63  y: 54
  42) x: 63  y: 52
  43) x: 63  y: 50
  44) x: 63  y: 48
  45) x: 63  y: 46
  46) x: 63  y: 44
  47) x: 62  y: 43
  48) x: 62  y: 42
  49) x: 60  y: 41
  50) x: 58  y: 41
  51) x: 56  y: 41
  52) x: 54  y: 41
  53) x: 53  y: 41
  54) x: 52  y: 41
  55) x: 51  y: 41
  56) x: 50  y: 41
  57) x: 49  y: 41
  58) x: 48  y: 41
  59) x: 47  y: 42
  60) x: 47  y: 43
  61) x: 47  y: 41
123) line size: 8
  1) x: 66  y: 43
  2) x: 67  y: 45
  3) x: 67  y: 47
  4) x: 67  y: 49
  5) x: 67  y: 51
  6) x: 67  y: 53
  7) x: 67  y: 52
  8) x: 67  y: 50
124) line size: 8
  1) x: 67  y: 144
  2) x: 69  y: 144
  3) x: 71  y: 142
  4) x: 71  y: 141
  5) x: 70  y: 143
  6) x: 70  y: 142
  7) x: 69  y: 143
  8) x: 68  y: 144
125) line size: 9
  1) x: 86  y: 41
  2) x: 88  y: 41
  3) x: 90  y: 41
  4) x: 92  y: 41
  5) x: 94  y: 41
  6) x: 96  y: 41
  7) x: 98  y: 41
  8) x: 100  y: 41
  9) x: 102  y: 41
126) line size: 24
  1) x: 72  y: 141
  2) x: 73  y: 142
  3) x: 75  y: 143
  4) x: 77  y: 144
  5) x: 79  y: 145
  6) x: 80  y: 145
  7) x: 82  y: 146
  8) x: 84  y: 146
  9) x: 86  y: 146
  10) x: 88  y: 146
  11) x: 90  y: 146
  12) x: 92  y: 146
  13) x: 94  y: 146
  14) x: 96  y: 146
  15) x: 98  y: 146
  16) x: 100  y: 146
  17) x: 102  y: 146
  18) x: 104  y: 145
  19) x: 106  y: 144
  20) x: 108  y: 144
  21) x: 110  y: 143
  22) x: 110  y: 142
  23) x: 109  y: 144
  24) x: 109  y: 143
127) line size: 7
  1) x: 59  y: 195
  2) x: 61  y: 196
  3) x: 63  y: 198
  4) x: 65  y: 199
  5) x: 64  y: 198
  6) x: 63  y: 197
  7) x: 62  y: 196
128) line size: 6
  1) x: 107  y: 237
  2) x: 109  y: 238
  3) x: 111  y: 238
  4) x: 113  y: 238
  5) x: 115  y: 238
  6) x: 117  y: 237
129) line size: 5
  1) x: 60  y: 183
  2) x: 61  y: 183
  3) x: 63  y: 182
  4) x: 63  y: 181
  5) x: 61  y: 182
130) line size: 10
  1) x: 144  y: 160
  2) x: 146  y: 159
  3) x: 148  y: 158
  4) x: 150  y: 157
  5) x: 152  y: 156
  6) x: 154  y: 155
  7) x: 156  y: 155
  8) x: 158  y: 155
  9) x: 160  y: 155
  10) x: 162  y: 156
131) line size: 15
  1) x: 51  y: 50
  2) x: 52  y: 49
  3) x: 52  y: 48
  4) x: 52  y: 47
  5) x: 52  y: 46
  6) x: 53  y: 46
  7) x: 54  y: 46
  8) x: 55  y: 47
  9) x: 56  y: 48
  10) x: 56  y: 50
  11) x: 56  y: 49
  12) x: 55  y: 51
  13) x: 55  y: 53
  14) x: 55  y: 52
  15) x: 55  y: 50
132) line size: 14
  1) x: 103  y: 241
  2) x: 103  y: 242
  3) x: 103  y: 243
  4) x: 104  y: 243
  5) x: 106  y: 243
  6) x: 108  y: 243
  7) x: 110  y: 243
  8) x: 112  y: 243
  9) x: 114  y: 242
  10) x: 116  y: 241
  11) x: 117  y: 240
  12) x: 116  y: 240
  13) x: 115  y: 241
  14) x: 114  y: 241
133) line size: 5
  1) x: 93  y: 56
  2) x: 95  y: 57
  3) x: 97  y: 58
  4) x: 99  y: 59
  5) x: 101  y: 59
134) line size: 6
  1) x: 79  y: 148
  2) x: 81  y: 149
  3) x: 82  y: 150
  4) x: 82  y: 149
  5) x: 80  y: 149
  6) x: 80  y: 148
135) line size: 12
  1) x: 21  y: 159
  2) x: 22  y: 158
  3) x: 22  y: 157
  4) x: 24  y: 157
  5) x: 26  y: 156
  6) x: 28  y: 157
  7) x: 30  y: 158
  8) x: 32  y: 159
  9) x: 34  y: 160
  10) x: 36  y: 161
  11) x: 38  y: 162
  12) x: 37  y: 161
136) line size: 43
  1) x: 3  y: 58
  2) x: 5  y: 59
  3) x: 7  y: 59
  4) x: 9  y: 59
  5) x: 11  y: 59
  6) x: 13  y: 59
  7) x: 15  y: 59
  8) x: 17  y: 59
  9) x: 19  y: 59
  10) x: 20  y: 58
  11) x: 21  y: 58
  12) x: 21  y: 57
  13) x: 21  y: 56
  14) x: 21  y: 55
  15) x: 21  y: 54
  16) x: 21  y: 53
  17) x: 21  y: 52
  18) x: 21  y: 51
  19) x: 21  y: 50
  20) x: 21  y: 49
  21) x: 21  y: 48
  22) x: 21  y: 47
  23) x: 21  y: 46
  24) x: 21  y: 45
  25) x: 21  y: 44
  26) x: 21  y: 43
  27) x: 21  y: 42
  28) x: 21  y: 41
  29) x: 20  y: 41
  30) x: 19  y: 41
  31) x: 18  y: 41
  32) x: 17  y: 41
  33) x: 16  y: 41
  34) x: 15  y: 41
  35) x: 14  y: 41
  36) x: 14  y: 42
  37) x: 14  y: 44
  38) x: 14  y: 46
  39) x: 14  y: 48
  40) x: 14  y: 49
  41) x: 14  y: 47
  42) x: 14  y: 45
  43) x: 14  y: 43
137) line size: 19
  1) x: 93  y: 225
  2) x: 93  y: 227
  3) x: 93  y: 229
  4) x: 94  y: 231
  5) x: 96  y: 233
  6) x: 98  y: 234
  7) x: 100  y: 234
  8) x: 102  y: 234
  9) x: 104  y: 234
  10) x: 106  y: 234
  11) x: 108  y: 234
  12) x: 110  y: 233
  13) x: 112  y: 233
  14) x: 114  y: 234
  15) x: 116  y: 234
  16) x: 118  y: 234
  17) x: 120  y: 233
  18) x: 122  y: 232
  19) x: 124  y: 232
138) line size: 6
  1) x: 65  y: 133
  2) x: 66  y: 134
  3) x: 68  y: 135
  4) x: 70  y: 136
  5) x: 72  y: 137
  6) x: 74  y: 137
139) line size: 19
  1) x: 67  y: 238
  2) x: 69  y: 238
  3) x: 71  y: 238
  4) x: 73  y: 238
  5) x: 74  y: 238
  6) x: 75  y: 238
  7) x: 75  y: 239
  8) x: 76  y: 240
  9) x: 76  y: 241
  10) x: 75  y: 242
  11) x: 75  y: 243
  12) x: 74  y: 243
  13) x: 73  y: 243
  14) x: 72  y: 243
  15) x: 72  y: 242
  16) x: 71  y: 242
  17) x: 71  y: 241
  18) x: 70  y: 241
  19) x: 70  y: 240
140) line size: 4
  1) x: 36  y: 179
  2) x: 38  y: 181
  3) x: 38  y: 182
  4) x: 36  y: 180
141) line size: 24
  1) x: 105  y: 181
  2) x: 106  y: 180
  3) x: 106  y: 179
  4) x: 106  y: 178
  5) x: 106  y: 177
  6) x: 106  y: 176
  7) x: 106  y: 175
  8) x: 106  y: 174
  9) x: 106  y: 173
  10) x: 106  y: 172
  11) x: 106  y: 171
  12) x: 108  y: 169
  13) x: 110  y: 168
  14) x: 111  y: 168
  15) x: 113  y: 167
  16) x: 115  y: 166
  17) x: 117  y: 165
  18) x: 119  y: 163
  19) x: 121  y: 161
  20) x: 123  y: 159
  21) x: 125  y: 157
  22) x: 127  y: 155
  23) x: 129  y: 155
  24) x: 130  y: 155
142) line size: 26
  1) x: 46  y: 44
  2) x: 46  y: 46
  3) x: 46  y: 48
  4) x: 46  y: 50
  5) x: 46  y: 52
  6) x: 46  y: 54
  7) x: 46  y: 56
  8) x: 46  y: 57
  9) x: 47  y: 58
  10) x: 49  y: 59
  11) x: 51  y: 59
  12) x: 53  y: 59
  13) x: 55  y: 59
  14) x: 57  y: 59
  15) x: 59  y: 59
  16) x: 61  y: 58
  17) x: 62  y: 58
  18) x: 62  y: 57
  19) x: 60  y: 58
  20) x: 58  y: 59
  21) x: 56  y: 59
  22) x: 54  y: 59
  23) x: 52  y: 59
  24) x: 50  y: 59
  25) x: 48  y: 59
  26) x: 46  y: 58
143) line size: 16
  1) x: 82  y: 163
  2) x: 82  y: 165
  3) x: 83  y: 166
  4) x: 85  y: 168
  5) x: 87  y: 170
  6) x: 89  y: 170
  7) x: 91  y: 171
  8) x: 93  y: 171
  9) x: 94  y: 171
  10) x: 95  y: 169
  11) x: 97  y: 167
  12) x: 97  y: 166
  13) x: 98  y: 165
  14) x: 98  y: 164
  15) x: 98  y: 163
  16) x: 97  y: 164
144) line size: 5
  1) x: 121  y: 167
  2) x: 123  y: 165
  3) x: 124  y: 164
  4) x: 122  y: 166
  5) x: 121  y: 168
145) line size: 6
  1) x: 103  y: 129
  2) x: 104  y: 129
  3) x: 105  y: 128
  4) x: 106  y: 129
  5) x: 107  y: 129
  6) x: 106  y: 128
146) line size: 9
  1) x: 100  y: 246
  2) x: 101  y: 246
  3) x: 103  y: 246
  4) x: 105  y: 246
  5) x: 107  y: 246
  6) x: 109  y: 246
  7) x: 110  y: 246
  8) x: 111  y: 246
  9) x: 112  y: 246
147) line size: 4
  1) x: 59  y: 187
  2) x: 59  y: 189
  3) x: 59  y: 191
  4) x: 59  y: 193
148) line size: 17
  1) x: 107  y: 43
  2) x: 107  y: 45
  3) x: 107  y: 46
  4) x: 107  y: 47
  5) x: 107  y: 48
  6) x: 109  y: 49
  7) x: 111  y: 49
  8) x: 111  y: 50
  9) x: 112  y: 51
  10) x: 112  y: 53
  11) x: 112  y: 55
  12) x: 112  y: 57
  13) x: 113  y: 58
  14) x: 114  y: 59
  15) x: 116  y: 59
  16) x: 118  y: 59
  17) x: 119  y: 58
149) line size: 8
  1) x: 4  y: 59
  2) x: 6  y: 59
  3) x: 8  y: 59
  4) x: 10  y: 59
  5) x: 12  y: 59
  6) x: 14  y: 59
  7) x: 16  y: 59
  8) x: 18  y: 59
150) line size: 15
  1) x: 110  y: 207
  2) x: 110  y: 209
  3) x: 110  y: 211
  4) x: 110  y: 213
  5) x: 111  y: 215
  6) x: 112  y: 217
  7) x: 113  y: 219
  8) x: 113  y: 221
  9) x: 113  y: 223
  10) x: 113  y: 225
  11) x: 113  y: 227
  12) x: 114  y: 229
  13) x: 116  y: 230
  14) x: 115  y: 230
  15) x: 113  y: 229
151) line size: 10
  1) x: 60  y: 123
  2) x: 60  y: 125
  3) x: 60  y: 127
  4) x: 60  y: 129
  5) x: 61  y: 131
  6) x: 62  y: 133
  7) x: 63  y: 135
  8) x: 64  y: 137
  9) x: 62  y: 135
  10) x: 61  y: 133
152) line size: 10
  1) x: 107  y: 42
  2) x: 108  y: 41
  3) x: 110  y: 41
  4) x: 112  y: 41
  5) x: 114  y: 41
  6) x: 116  y: 41
  7) x: 118  y: 41
  8) x: 120  y: 41
  9) x: 122  y: 41
  10) x: 124  y: 41
153) line size: 36
  1) x: 56  y: 223
  2) x: 56  y: 225
  3) x: 56  y: 227
  4) x: 57  y: 229
  5) x: 57  y: 231
  6) x: 58  y: 232
  7) x: 60  y: 232
  8) x: 62  y: 232
  9) x: 64  y: 232
  10) x: 66  y: 232
  11) x: 68  y: 234
  12) x: 70  y: 234
  13) x: 72  y: 234
  14) x: 74  y: 234
  15) x: 76  y: 234
  16) x: 78  y: 234
  17) x: 80  y: 234
  18) x: 82  y: 234
  19) x: 84  y: 234
  20) x: 86  y: 233
  21) x: 88  y: 232
  22) x: 88  y: 231
  23) x: 89  y: 229
  24) x: 89  y: 228
  25) x: 89  y: 227
  26) x: 89  y: 226
  27) x: 89  y: 225
  28) x: 89  y: 224
  29) x: 90  y: 222
  30) x: 90  y: 221
  31) x: 90  y: 220
  32) x: 90  y: 219
  33) x: 90  y: 218
  34) x: 90  y: 217
  35) x: 90  y: 216
  36) x: 90  y: 215
154) line size: 6
  1) x: 87  y: 138
  2) x: 88  y: 137
  3) x: 89  y: 135
  4) x: 90  y: 133
  5) x: 89  y: 134
  6) x: 89  y: 133
155) line size: 6
  1) x: 174  y: 47
  2) x: 174  y: 49
  3) x: 174  y: 51
  4) x: 174  y: 52
  5) x: 174  y: 50
  6) x: 174  y: 48
156) line size: 40
  1) x: 56  y: 189
  2) x: 56  y: 190
  3) x: 56  y: 192
  4) x: 56  y: 194
  5) x: 56  y: 196
  6) x: 57  y: 198
  7) x: 58  y: 200
  8) x: 60  y: 202
  9) x: 62  y: 202
  10) x: 64  y: 202
  11) x: 66  y: 203
  12) x: 68  y: 203
  13) x: 70  y: 203
  14) x: 72  y: 203
  15) x: 74  y: 203
  16) x: 76  y: 202
  17) x: 78  y: 201
  18) x: 80  y: 200
  19) x: 82  y: 200
  20) x: 84  y: 200
  21) x: 86  y: 200
  22) x: 88  y: 199
  23) x: 89  y: 198
  24) x: 91  y: 198
  25) x: 93  y: 198
  26) x: 95  y: 198
  27) x: 97  y: 198
  28) x: 99  y: 199
  29) x: 101  y: 200
  30) x: 103  y: 200
  31) x: 105  y: 201
  32) x: 107  y: 201
  33) x: 109  y: 201
  34) x: 111  y: 201
  35) x: 113  y: 201
  36) x: 115  y: 201
  37) x: 117  y: 201
  38) x: 119  y: 201
  39) x: 121  y: 202
  40) x: 122  y: 202
157) line size: 5
  1) x: 79  y: 185
  2) x: 81  y: 184
  3) x: 80  y: 184
  4) x: 80  y: 185
  5) x: 80  y: 183
158) line size: 5
  1) x: 74  y: 178
  2) x: 76  y: 177
  3) x: 75  y: 178
  4) x: 75  y: 177
  5) x: 74  y: 179
159) line size: 7
  1) x: 76  y: 179
  2) x: 77  y: 181
  3) x: 78  y: 183
  4) x: 77  y: 183
  5) x: 77  y: 182
  6) x: 77  y: 180
  7) x: 76  y: 180
160) line size: 16
  1) x: 56  y: 221
  2) x: 58  y: 219
  3) x: 58  y: 218
  4) x: 59  y: 216
  5) x: 59  y: 215
  6) x: 59  y: 214
  7) x: 59  y: 213
  8) x: 59  y: 212
  9) x: 59  y: 211
  10) x: 59  y: 210
  11) x: 60  y: 209
  12) x: 62  y: 207
  13) x: 61  y: 208
  14) x: 61  y: 207
  15) x: 60  y: 208
  16) x: 59  y: 209
161) line size: 16
  1) x: 2  y: 43
  2) x: 2  y: 45
  3) x: 2  y: 47
  4) x: 2  y: 49
  5) x: 2  y: 51
  6) x: 2  y: 53
  7) x: 2  y: 55
  8) x: 2  y: 57
  9) x: 2  y: 58
  10) x: 2  y: 56
  11) x: 2  y: 54
  12) x: 2  y: 52
  13) x: 2  y: 50
  14) x: 2  y: 48
  15) x: 2  y: 46
  16) x: 2  y: 44
162) line size: 52
  1) x: 30  y: 169
  2) x: 31  y: 170
  3) x: 32  y: 172
  4) x: 33  y: 174
  5) x: 34  y: 176
  6) x: 35  y: 178
  7) x: 37  y: 180
  8) x: 39  y: 182
  9) x: 41  y: 184
  10) x: 43  y: 185
  11) x: 45  y: 186
  12) x: 47  y: 187
  13) x: 49  y: 187
  14) x: 51  y: 186
  15) x: 53  y: 185
  16) x: 55  y: 185
  17) x: 57  y: 183
  18) x: 58  y: 182
  19) x: 58  y: 181
  20) x: 58  y: 180
  21) x: 58  y: 179
  22) x: 58  y: 178
  23) x: 58  y: 177
  24) x: 58  y: 176
  25) x: 58  y: 175
  26) x: 58  y: 174
  27) x: 58  y: 173
  28) x: 58  y: 172
  29) x: 58  y: 171
  30) x: 58  y: 170
  31) x: 57  y: 170
  32) x: 57  y: 169
  33) x: 57  y: 168
  34) x: 57  y: 167
  35) x: 58  y: 167
  36) x: 59  y: 166
  37) x: 60  y: 167
  38) x: 61  y: 168
  39) x: 61  y: 170
  40) x: 61  y: 172
  41) x: 61  y: 174
  42) x: 61  y: 176
  43) x: 62  y: 178
  44) x: 63  y: 178
  45) x: 62  y: 179
  46) x: 62  y: 177
  47) x: 61  y: 177
  48) x: 61  y: 175
  49) x: 61  y: 173
  50) x: 61  y: 171
  51) x: 61  y: 169
  52) x: 60  y: 168
163) line size: 6
  1) x: 46  y: 45
  2) x: 46  y: 47
  3) x: 46  y: 49
  4) x: 46  y: 51
  5) x: 46  y: 53
  6) x: 46  y: 55
164) line size: 108
  1) x: 103  y: 186
  2) x: 105  y: 188
  3) x: 107  y: 186
  4) x: 107  y: 185
  5) x: 108  y: 183
  6) x: 109  y: 181
  7) x: 111  y: 179
  8) x: 113  y: 178
  9) x: 115  y: 177
  10) x: 117  y: 176
  11) x: 119  y: 175
  12) x: 121  y: 173
  13) x: 121  y: 172
  14) x: 121  y: 171
  15) x: 121  y: 170
  16) x: 121  y: 169
  17) x: 122  y: 167
  18) x: 123  y: 166
  19) x: 124  y: 165
  20) x: 125  y: 164
  21) x: 125  y: 165
  22) x: 126  y: 165
  23) x: 126  y: 166
  24) x: 126  y: 167
  25) x: 125  y: 168
  26) x: 125  y: 167
  27) x: 124  y: 169
  28) x: 124  y: 171
  29) x: 124  y: 173
  30) x: 124  y: 175
  31) x: 124  y: 177
  32) x: 124  y: 179
  33) x: 125  y: 181
  34) x: 127  y: 183
  35) x: 129  y: 183
  36) x: 131  y: 184
  37) x: 133  y: 185
  38) x: 135  y: 185
  39) x: 137  y: 184
  40) x: 139  y: 183
  41) x: 141  y: 182
  42) x: 143  y: 181
  43) x: 145  y: 179
  44) x: 146  y: 177
  45) x: 148  y: 175
  46) x: 149  y: 173
  47) x: 150  y: 171
  48) x: 151  y: 169
  49) x: 151  y: 168
  50) x: 152  y: 167
  51) x: 152  y: 166
  52) x: 151  y: 166
  53) x: 151  y: 165
  54) x: 150  y: 165
  55) x: 149  y: 165
  56) x: 148  y: 165
  57) x: 147  y: 165
  58) x: 146  y: 165
  59) x: 145  y: 165
  60) x: 144  y: 165
  61) x: 143  y: 165
  62) x: 142  y: 165
  63) x: 141  y: 164
  64) x: 140  y: 164
  65) x: 140  y: 163
  66) x: 139  y: 163
  67) x: 139  y: 162
  68) x: 138  y: 162
  69) x: 138  y: 161
  70) x: 137  y: 161
  71) x: 137  y: 160
  72) x: 136  y: 160
  73) x: 136  y: 159
  74) x: 136  y: 158
  75) x: 136  y: 157
  76) x: 137  y: 157
  77) x: 138  y: 157
  78) x: 139  y: 157
  79) x: 141  y: 159
  80) x: 142  y: 160
  81) x: 143  y: 160
  82) x: 145  y: 160
  83) x: 147  y: 159
  84) x: 149  y: 158
  85) x: 151  y: 156
  86) x: 153  y: 155
  87) x: 155  y: 155
  88) x: 157  y: 155
  89) x: 159  y: 155
  90) x: 161  y: 156
  91) x: 162  y: 157
  92) x: 162  y: 158
  93) x: 162  y: 159
  94) x: 161  y: 160
  95) x: 161  y: 159
  96) x: 160  y: 161
  97) x: 160  y: 160
  98) x: 159  y: 162
  99) x: 159  y: 161
  100) x: 158  y: 162
  101) x: 157  y: 163
  102) x: 156  y: 163
  103) x: 155  y: 164
  104) x: 155  y: 165
  105) x: 155  y: 167
  106) x: 155  y: 169
  107) x: 155  y: 168
  108) x: 155  y: 166
165) line size: 12
  1) x: 128  y: 50
  2) x: 128  y: 52
  3) x: 128  y: 54
  4) x: 128  y: 56
  5) x: 128  y: 57
  6) x: 129  y: 58
  7) x: 130  y: 59
  8) x: 132  y: 59
  9) x: 133  y: 58
  10) x: 132  y: 58
  11) x: 131  y: 59
  12) x: 130  y: 58
166) line size: 10
  1) x: 97  y: 129
  2) x: 98  y: 131
  3) x: 99  y: 133
  4) x: 100  y: 135
  5) x: 101  y: 137
  6) x: 102  y: 139
  7) x: 103  y: 141
  8) x: 102  y: 140
  9) x: 101  y: 138
  10) x: 100  y: 137
167) line size: 7
  1) x: 128  y: 158
  2) x: 128  y: 160
  3) x: 129  y: 161
  4) x: 131  y: 163
  5) x: 133  y: 165
  6) x: 133  y: 167
  7) x: 133  y: 169
168) line size: 6
  1) x: 145  y: 45
  2) x: 145  y: 47
  3) x: 145  y: 49
  4) x: 145  y: 51
  5) x: 145  y: 53
  6) x: 145  y: 55
169) line size: 11
  1) x: 24  y: 42
  2) x: 25  y: 42
  3) x: 25  y: 41
  4) x: 27  y: 41
  5) x: 29  y: 41
  6) x: 31  y: 41
  7) x: 32  y: 43
  8) x: 33  y: 45
  9) x: 33  y: 47
  10) x: 33  y: 48
  11) x: 34  y: 48
